,name,cuisine,is_closed,review_count,rating,price,address,phone,latitude,longitude,zip_code,building
403,7 Star Coffee Shop,coffee,False,6,3.5,$$,13209 14th Ave,+17187476898,40.7863846,-73.8354568,11356,13209
404,7 Stars Diner,diners,False,43,3.5,$$,13209 14th Ave,+17187476898,40.7868250921119,-73.8357263803482,11356,13209
405,Whitepoint Pizza Restaurant,pizza,False,119,3.5,$,132-13 14th Ave,+17187465555,40.7863815,-73.8354221,11356,132
406,El Vicentino Restaurante Salvadoreno,spanish,False,15,4.0,$$,21-20 College Point Blvd,+17183538300,40.780297,-73.846299,11356,21
407,Twisted Mexican Grill,mexican,False,49,4.5,$,18-33 Astoria Blvd,+17182781110,40.772422,-73.9264379,11102,18
408,Astoria Craft,bars,False,172,4.0,$$,1801 26th Rd,+17182784300,40.77332,-73.92715,11102,1801
409,Chubby Burgers & Chicken,hotdogs,False,26,3.5,$,2701 21st St,+17189328855,40.7720195524061,-73.9259623116379,11102,2701
410,Chubby Burgers Chicken & Pizza,tradamerican,False,8,2.5,$,2102 Newtown Ave,+17189328855,40.7719226,-73.9257416,11102,2102
411,King Wah,chinese,False,46,3.5,$,21-04 Newtown Ave,+17185457000,40.7719699594225,-73.9257651953376,11102,21
412,Roti Boti,pakistani,False,84,3.5,$,2709 21st St,+17182787888,40.7718974,-73.9259744,11102,2709
413,Zeus Kitchen,newamerican,False,54,4.0,$$,27-24 21st St,+17186061904,40.77173,-73.92673,11102,27
414,EatGoodNyc,cupcakes,False,12,5.0,$,,+19293566428,40.7720489501953,-73.9260635375977,11102,
415,El Toro Rojo Truck,mexican,False,25,4.0,$$,,+19176014544,40.7720489501953,-73.9260635375977,11102,
416,M.I.A Made in Astoria Restaurant & Lounge,lounges,False,43,3.0,$$,27-35 21st St,+17186509848,40.77112,-73.926401,11102,27
417,INFINITEA NY,coffee,False,110,4.5,$,2309 Astoria Blvd,+17187770698,40.77185,-73.9237799,11102,2309
418,El Ancla Restaurant,peruvian,False,71,3.5,$$,28-08 21st St,+13478087460,40.77104,-73.92728,11102,28
419,Astoria Provisions,coffee,False,155,4.0,$$,12-23 Astoria Blvd,+19173964002,40.7722612331431,-73.9291319623589,11102,12
420,Arcadia Bar & Kitchen,breakfast_brunch,False,95,4.5,$$,12-21 Astoria Blvd,+13477306181,40.77235,-73.92922,11102,12
421,Andy's Cafe,pizza,False,34,3.5,$,2339 Astoria Blvd,+17186068745,40.7715200864842,-73.9228769865082,11102,2339
422,Crescent Gourmet Deli & Grocery,grocery,False,42,4.0,$,27-02 Crescent St,+17187210805,40.7703065872192,-73.9237973839045,11102,27
423,Casa Rubio Cafe,spanish,False,71,5.0,$$,25-17 Astoria Blvd,+19293280030,40.7713691,-73.922149,11102,25
424,El Rey Restaurant,mexican,False,76,3.5,$$,25-21 Astoria Blvd,+17185452292,40.77137,-73.92198,11102,25
425,Vesta,italian,False,680,4.0,$$,21-02 30th Ave,+17185455550,40.76961,-73.92776,11102,21
426,Compton's,sandwiches,False,86,4.5,$$,30-02 14th St,+19177450573,40.77086,-73.930221,11102,30
427,Taste Of Italy Pizza Restaurant,pizza,False,70,3.5,$,2916 Crescent St,+17182045427,40.7691515441696,-73.9250231534243,11102,2916
428,Twin Filipino Food Store,grocery,False,12,4.0,$,2325 30th Ave,+17182740023,40.769067,-73.925433,11102,2325
429,Green Apple Delight,juicebars,False,44,3.5,$,2912 Crescent St,+17186354028,40.769048,-73.924994,11102,2912
430,Orale!! Tacos!!,tacos,False,50,4.0,$,23-23 30th Ave,+17185451212,40.7689108,-73.9256464,11102,23
431,Merzouka,moroccan,False,77,5.0,$,2914 Crescent St,+17182556369,40.7689732,-73.9249925,11102,2914
432,BZ Grill,greek,False,623,4.0,$$,2702 Astoria Blvd,+17189327858,40.7707089557698,-73.9213913349876,11102,2702
433,3 Bros Pizza,pizza,False,47,3.0,$,25-03 30th Ave,+17187777133,40.76871,-73.92474,11102,25
434,Crescent Kitchen,diners,False,64,4.0,$$,2342 30th Ave,+17182780873,40.768542,-73.925319,11102,2342
435,Lucky Star Kitchen,chinese,False,4,3.5,$,809 Astoria Blvd,+17187772200,40.772783,-73.93212,11102,809
436,Father & Sons Deli,delis,False,24,4.0,$,2511 30th Ave,+17189325900,40.768596,-73.924487,11102,2511
437,Anassa Taverna Astoria,mediterranean,False,41,5.0,$$$,28-10 Astoria Blvd,+17187215050,40.7706521468765,-73.9207250177398,11102,28
438,Pita Hot,mideastern,False,280,4.0,$,25-15 30th Ave,+17189328282,40.7686506,-73.9248121,11102,25
439,Sip A Cup,coffee,False,31,5.0,$,2517 30th Ave,,40.7686472,-73.9248045,11102,2517
440,Istria Sport Club,modern_european,False,18,4.5,$$,2809 Astoria Blvd,+17187283181,40.771001,-73.920259,11102,2809
441,Forever Ink Bar & Tattoo Shop,tattoo,False,46,3.5,$$,1051 Flatbush Ave,+17182844029,40.6452895383028,-73.9579144412483,11226,1051
442,Los Tres Chiflados,mexican,False,94,4.0,$$,1046 Flatbush Ave,+13473506152,40.645497,-73.958364,11226,1046
443,Taco Bell Cantina,hotdogs,False,24,2.5,$,1034 Flatbush Ave,,40.64585,-73.95826,11226,1034
444,La Cabana Rodriguez - Rodriguez Fried Chicken,latin,False,74,3.5,$$,1062 Flatbush Ave,+17182870248,40.644792,-73.95826,11226,1062
445,Avenue Pizza II,pizza,False,6,2.0,$$,1066 Flatbush Ave,+13476277322,40.644702,-73.958245,11226,1066
446,China Chef,chinese,False,5,2.5,$,1073 Flatbush Ave,+17182878173,40.6443561058347,-73.9578104749705,11226,1073
447,The Sandwich Spot Deli,delis,False,2,4.5,$,1075 Flatbush Ave,+13474068019,40.644313,-73.957595,11226,1075
448,Tropical Twist Restaurant,caribbean,False,8,4.0,$,1081 Flatbush Ave,+13474137860,40.644214630127,-73.9576034545898,11226,1081
449,Angelo's Pizza,pizza,False,52,3.0,$,2117 Cortelyou Rd,+17182843054,40.6441144,-73.9583106,11226,2117
450,Dunkin',coffee,False,10,2.5,$,1014 Flatbush Ave,+19175667123,40.64651,-73.9584,11226,1014
451,TJ's Tasty Corner,caribbean,False,6,3.5,$,2225 Tilden Ave,+17184844783,40.64673,-73.95599,11226,2225
452,Island Express,caribbean,False,138,4.5,$,998 Flatbush Ave,+17184699049,40.6469910390249,-73.9583377078496,11226,998
453,Tastee Pattee,caribbean,False,7,3.0,$,987 Flatbush Ave,+17184841979,40.647383,-73.957797,11226,987
454,Michelle's Cocktail Lounge,lounges,False,12,3.5,$$,2294 Bedford Ave,+17182841185,40.64776,-73.95601,11226,2294
455,Popeyes Louisiana Kitchen,hotdogs,False,8,3.5,$,970 Flatbush Ave,+13479555356,40.647661,-73.958481,11226,970
456,Burger King,hotdogs,False,11,1.5,$,971 Flatbush Ave,,40.6478899,-73.95798,11226,971
457,China Dragon Restaurant,chinese,False,4,3.0,$,2182 Clarendon Rd,+17188569015,40.6426,-73.95692,11226,2182
458,Banana Boat Restaurant,caribbean,False,15,4.0,$$,1138 Flatbush Ave,+17184841131,40.6426217691169,-73.9581528236144,11226,1138
459,Hathaway House,landmarks,False,1,5.0,$$$$,,,40.646181,-73.957062,11226,
460,Wing Hing Restaurant,chinese,False,20,2.5,$$$,1148 Flatbush Ave,+17182848455,40.642197,-73.957559,11226,1148
461,El Rancho Dominicano,dominican,False,37,2.0,$$,1157 Flatbush Ave,+13476279030,40.6421281935456,-73.9568598512909,11226,1157
462,Texas Chicken & Burgers,tradamerican,False,10,3.0,$,1148 Flatbush Ave,+13474139553,40.642141,-73.957655,11226,1148
463,Mandeville Bistro,caribbean,False,27,4.5,$$,944 Flatbush Ave,+13474350092,40.648426,-73.958557,11226,944
464,McDonald's,hotdogs,False,10,2.5,$,943 Flatbush Ave,+17186935353,40.648705,-73.9581524,11226,943
465,Yummy Chinese Restaurant,chinese,False,7,4.0,$,1195 Flatbush Ave,+17188260138,40.641075,-73.955819,11226,1195
466,Sip Unwine,wine_bars,False,148,4.0,$$,1197 Flatbush Ave,+17185766424,40.64101,-73.95592,11226,1197
467,Bona Pizza,pizza,False,38,3.5,$,1204 Flatbush Ave,+17188568226,40.64092,-73.95627,11226,1204
468,Flatbush Halal Restaurant,caribbean,False,8,4.0,$,1210 Flatbush Ave,+17182845200,40.640733,-73.956189,11226,1210
469,IHOP,tradamerican,False,98,2.5,$$,2244 Church Ave,+17182874467,40.650355,-73.958112,11226,2244
470,Golden Krust Caribbean Restaurant,bakeries,False,6,3.0,$,2223 Church Ave,+17184838984,40.6505707,-73.957914,11226,2223
471,Hui Restaurant & Bar,bars,False,152,4.5,$$,314 E 70th St,+16468690339,40.76701,-73.95846,10021,314
472,Starbucks,coffee,False,89,2.0,$$,1281 First Ave,+12124721312,40.766042,-73.957523,10021,1281
473,Panda Express - Temporarily Closed,chinese,False,94,3.5,$,1277 1st Ave,+12122881323,40.7658172332478,-73.9577729254961,10021,1277
474,Vivi Bubble Tea,bubbletea,False,62,3.5,$,1324 2nd Ave,+16468580710,40.76722,-73.95918,10021,1324
475,Le Reveil Coffee,coffee,False,135,4.0,$,1322 2nd Ave,+16466924109,40.76716,-73.95922,10021,1322
476,Beach Cafe,tradamerican,False,237,3.0,$$,1326 2nd Ave,+12129887299,40.7672686,-73.9592185,10021,1326
477,Wing Spot,chicken_wings,False,5,3.0,$$,1315 1st Ave,+12123960870,40.76695,-73.95697,10021,1315
478,Texas Rotisserie & Grill,bbq,False,106,3.0,$$,1315 1st Ave,+12123960700,40.76695,-73.95697,10021,1315
479,Lenwich,sandwiches,False,113,3.5,$$,1269 1st Ave,+12122880852,40.7655954,-73.9579606,10021,1269
480,McDonald's,burgers,False,92,1.5,$,1286 1st Ave,+12122493551,40.765894,-73.957165,10021,1286
481,Cafe Luka,diners,False,207,3.5,$$,1317 1st Ave,+12125852205,40.767069,-73.956896,10021,1317
482,Chipotle Mexican Grill,hotdogs,False,84,2.5,$,1288 1st Ave,+16462139431,40.765988,-73.957047,10021,1288
483,sweetgreen,salad,False,130,3.5,$$,1321 1st Ave,+16465850900,40.7671282765314,-73.9568462222815,10021,1321
484,Just Salad,salad,False,135,3.0,$$,1306 1st Ave,+12122441111,40.7668319,-73.956693,10021,1306
485,Gotham Cafe,coffee,False,173,3.0,$,1298 2nd Ave,+12127170457,40.7663366540951,-73.9599185336314,10021,1298
486,Oita Sushi,sushi,False,249,4.5,$$,1317A 2nd Ave 69th St,+12125350002,40.767249,-73.959768,10021,1317
487,5 Napkin Burger,burgers,False,234,3.5,$$,1325 2nd Ave,+12122490777,40.7674315,-73.9596625,10021,1325
488,Tasti D-Lite,icecream,False,22,2.5,$,1310 1st Ave,+12127171221,40.7668823,-73.956462,10021,1310
489,Yia Yia's- Homemade Greek Food,hotdogs,False,165,4.0,$$,404 E 69th St,+12124521210,40.76563,-73.95711,10021,404
490,The Coffee Inn,coffee,False,156,4.0,$,1316 1st Ave,+12122493909,40.7668045,-73.95653,10021,1316
491,The Lite Choice,icecream,False,1,2.0,$$,1318 First Ave,,40.7668408,-73.9565019,10021,1318
492,Ko Sushi,japanese,False,329,3.5,$$,1329 2nd Ave,+12124391678,40.767795,-73.959442,10021,1329
493,Bottega Restaurant,italian,False,121,3.5,$$$,1331 2nd Ave,+12122885282,40.7677346,-73.9593295,10021,1331
494,Jean Claude 2,french,False,137,4.0,$$,1343 2nd Ave,+12122493400,40.7680053710938,-73.9592895507812,10021,1343
495,Afghan Kebab House II,afghani,False,192,3.5,$$,1345 2nd Ave,+17188139556,40.768066,-73.959243,10021,1345
496,Dunkin',donuts,False,20,2.5,$,250 Broadway,+12127320406,40.712978,-74.007812,10007,250
497,Manhattan Proper,sportsbars,False,338,4.0,$$,6 Murray St,+16465594445,40.713341940631,-74.0080507346,10007,6
498,Dark Horse Comedy Club,theater,False,48,3.5,$$,17 Murray St,+16465045653,40.7136917114258,-74.0080413818359,10007,17
499,Dark Horse,tradamerican,False,395,4.0,$$,17 Murray St,+12126083900,40.713718,-74.008036,10007,17
500,Blue Spoon Coffee,coffee,False,185,4.0,$,76 Chambers St,+12126197230,40.7143174856901,-74.0067286044359,10007,76
501,10 Jin's Empire Asian Cuisine,sushi,False,25,2.0,$,10 Murray St,+12123469688,40.71334,-74.0081,10007,10
502,Aahar Indian Cuisine,indpak,False,317,4.5,$$,10 Murray St,+16466493374,40.71334,-74.0081,10007,10
503,Hank's Juicy Beef,newamerican,False,249,4.5,$$,84 Chambers St,+16468288996,40.7143487,-74.0072147,10007,84
504,Steaks N Crepes,foodtrucks,False,8,3.0,$$,,+16463990645,40.71424,-74.00642,10007,
505,Gran Morsi,italian,False,364,4.5,$$$,22 Warren St,+12125772725,40.7142052394856,-74.0077535494539,10007,22
506,Kaede Japanese Restaurant,japanese,False,185,3.5,$$,90 Chambers St,+12127668686,40.714458,-74.007439,10007,90
507,Cachapa Cachapa,venezuelan,False,37,4.0,$,1903 Bathgate Ave,+13473290673,40.8470732,-73.8972239,10457,1903
508,Caridad Restaurant,spanish,False,21,2.0,$$,410 E Tremont Ave,+17185836462,40.847339,-73.900514,10457,410
509,Jimbos Hamburgers,burgers,False,25,3.5,$,515 E Tremont Ave,+13475901288,40.84686,-73.89651,10457,515
510,Napoli's Best Pizza,pizza,False,14,4.0,$,521 E Tremont Ave,+17182990759,40.84681,-73.8963,10457,521
511,Burger King,burgers,False,2,1.0,$,400 East Tremont Ave,,40.84743,-73.90082,10457,400
512,Popeyes Louisiana Kitchen,chicken_wings,False,3,1.5,$,400 E Tremont Ave,+17182947039,40.847426,-73.90081,10457,400
513,Dunkin',donuts,False,13,2.5,$,4115 3rd Ave,+17187580002,40.8444605,-73.8974864,10457,4115
514,7-Eleven,convenience,False,1,4.0,$,1845 Webster Ave,+17182944808,40.8466789069671,-73.9020359516143,10457,1845
515,White Castle,burgers,False,16,2.0,$,1831 Webster Ave,+17182941205,40.8462519943714,-73.9018233865499,10457,1831
516,Praia Lounge,hookah_bars,False,4,1.5,$$,1805 Carter Ave,+13477961805,40.8459809305815,-73.9027410373092,10457,1805
517,Casa Del Mar Seafood Restaurant & Bar,seafood,False,54,3.5,$$$,1779 Webster Ave,+19174736670,40.845282,-73.902794,10457,1779
518,Subway,sandwiches,False,1,3.0,$,597 E Tremont Ave,+13472714950,40.8467023356228,-73.8935135,10457,597
519,McDonald's,burgers,False,11,2.0,$,599 E Tremont Ave,+17187314755,40.84656,-73.89351,10457,599
520,Melas Cafe,cafes,False,11,4.0,$,1735 Washington Ave,+17189012181,40.843201,-73.900558,10457,1735
521,Wendy's,hotdogs,False,21,2.0,$,4040 3Rd Ave,+17182995603,40.84269,-73.89782,10457,4040
522,Taco Bell,hotdogs,False,12,1.5,$,1731 Webster Avenue,+17182992227,40.84426,-73.90314,10457,1731
523,KFC,hotdogs,False,18,1.5,$,1731 Webster Ave,+17182992227,40.8438782,-73.9033397,10457,1731
524,718 Lounge and Tapas Bar,lounges,False,1,1.0,$,400 E 180th St,,40.852037,-73.897887,10457,400
525,Johnny Pizza & Diner,diners,False,6,2.5,$,535 E 180th St,+17183656565,40.85071,-73.89375,10457,535
526,B.B. African & American Restaurant,african,False,5,4.0,$,1715 Webster Ave,+17187317992,40.843578,-73.903587,10457,1715
527,Peking,newamerican,False,4,4.0,$,221 E Tremont Ave,+17182991728,40.8492889,-73.9048462,10457,221
528,La Lechonera Criolla,latin,False,17,3.5,$,1709 Webster Ave,+17182940500,40.84341,-73.90363,10457,1709
529,173 Webster Cafe,cafeteria,False,5,3.5,$,1692 Webster Ave,+17186180835,40.8430514800419,-73.9033452048898,10457,1692
530,AA Chinese Restaurant,chinese,False,23,3.0,$$,214 E Burnside Ave,+17182992218,40.8518199,-73.90312,10457,214
531,J&J Restaruant & Cuchifritos,spanish,False,19,2.5,$$,718 E Tremont Ave,+17185833333,40.844878,-73.890619,10457,718
532,Cosmo's Restaurant,diners,False,14,4.5,$,726 E Tremont Ave,+17182991925,40.84487,-73.89031,10457,726
533,Linda's Pizza,pizza,False,13,3.0,$,729 E Tremont Ave,+17185834282,40.84507,-73.89014,10457,729
534,Momochai,bubbletea,False,51,4.0,$,57-16 Woodside Ave,+13477306089,40.7457553530764,-73.9070381725156,11377,57
535,Joyride Coffee Distributors,coffee,False,5,4.5,$$,3712 56th St,+19176703314,40.750304,-73.906555,11377,3712
536,Reyes Restaurant,latin,False,2,2.5,$,4754 46th St,+17187529577,40.7466,-73.9098,11377,4754
537,Bagels Plus,bagels,False,60,3.0,$,5720 Woodside Ave,+17186397784,40.7456223341181,-73.9066839662546,11377,5720
538,Chin Chin Thai Kitchen,thai,False,81,3.5,$,5717 Roosevelt Ave,+17185249437,40.745575,-73.906898,11377,5717
539,La Abundancia,latin,False,19,3.0,$,63-10 Broadway Ave,+17186721515,40.7462423579702,-73.9096712539673,11377,63
540,Peking BBQ,chinese,False,244,4.0,$,58-11 Woodside Ave,+17186721414,40.7456439082048,-73.9062357614363,11377,58
541,Rico Pan Bakery,bakeries,False,47,4.5,$,5813 Woodside Ave,+17184297181,40.745704,-73.905746,11377,5813
542,The Beerkeeper,beerbar,False,58,4.0,$$,58-15 Woodside Ave,+17188991678,40.7456391287992,-73.9062182368371,11377,58
543,Pizza Boy II,pizza,False,144,3.5,$,5819 Woodside Ave,+17184265023,40.745651,-73.905542,11377,5819
544,Donovan's Pub,burgers,False,420,4.0,$$,57-24 Roosevelt Ave,+17184299339,40.7452467497759,-73.9068230114332,11377,57
545,7-Eleven,convenience,False,16,3.0,$,59-01 Roosevelt Ave,+17186723042,40.74556,-73.90523,11377,59
546,Carvel,icecream,False,37,4.0,$,5826 Roosevelt Ave,+17182055978,40.745295,-73.905841,11377,5826
547,D'Haven,filipino,False,15,3.5,$$,58-02 37th Ave,+17184403464,40.74987,-73.90422,11377,58
548,New China 3,chinese,False,41,2.5,$,5814 Roosevelt Ave,+17186725300,40.745144,-73.906067,11377,5814
549,Panda Garden Restaurant,chinese,False,24,3.5,$,5917 Roosevelt Ave,+17185058888,40.7455887091084,-73.9046854516638,11377,5917
550,Bee Cafe,bubbletea,False,27,4.5,$,60-11 39th Ave,+13473219098,40.7475304,-73.9030796,11377,60
551,Saints & Sinners,irish,False,105,3.5,$$,59-21 Roosevelt Ave,+17183963268,40.745583,-73.904496,11377,59
552,The Halfway Line,sportsbars,False,6,4.0,$,59-10 Woodside Ave,+17184290101,40.745151,-73.9052986,11377,59
553,Chillies Grand Sweets and Restaurant,bangladeshi,False,2,2.0,$$,37-18 37th St,+17182054448,40.749796,-73.903589,11377,37
554,Sweet Basil,thai,False,134,4.0,$$,39-28 61st St,+17182050080,40.746457,-73.9032297,11377,39
555,The Station Bar,divebars,False,25,4.0,$,39-50 61st St,+17184299464,40.745937,-73.90358,11377,39
556,Matsuri,japanese,False,117,4.5,$$,39-56 61st St,+17184241688,40.7458357,-73.9035436,11377,39
557,Blue Cups,coffee,False,105,4.5,$,3804 61st St,+19178326940,40.7475735,-73.9025305,11377,3804
558,Kennedy Fried Chicken,salad,False,40,2.5,$,6029 Roosevelt Ave,+17184267670,40.7457263856082,-73.9035525144888,11377,6029
559,Stop Inn,diners,False,207,3.5,$$,60-22 Roosevelt Ave,+17187790290,40.745468751087,-73.9036613702774,11377,60
560,Maguire's Public House,bars,False,12,2.5,$$,54-20 Roosevelt Ave,+17184299426,40.7447592169046,-73.9102368056774,11377,54
561,Sean Og Tavern,pubs,False,136,3.5,$$,6002 Woodside Ave,+17188993499,40.74481,-73.90424,11377,6002
562,Tamale Lady,foodtrucks,False,1,5.0,$,61 St & Roosevelt Ave,,40.7455917517942,-73.903394166448,11377,61
563,Woodside Cafe,coffee,False,91,2.5,$$,60-06 Woodside Ave,+17188993499,40.7448083,-73.9039082,11377,60
564,Los Cuencanitos Pizza & Restaurant,latin,False,13,3.0,$$,54-18 Roosevelt Ave,+17184264487,40.744736,-73.909995,11377,54
565,F. Ottomanelli Burgers & Belgian Fries,burgers,False,338,3.5,$,6015 Woodside Ave,+17184467489,40.74519,-73.90392,11377,6015
566,The Dugout,pubs,False,9,3.5,$,39-76 61st St,+17184298849,40.7452571636207,-73.9035711542635,11377,39
567,Tacos y Quesadillas Mexicanos,mexican,False,41,4.0,$,6022 Roosevelt Ave,+17182714260,40.7456882160225,-73.9029264450073,11377,6022
568,Joy Kitchen,chinese,False,40,3.5,$,497 7th Ave,+17189652874,40.6614456176758,-73.9857482910156,11215,497
569,Szechuan Garden,chinese,False,76,3.5,$$,463 7th Ave,+17187882886,40.662378,-73.98508,11215,463
570,Java Indonesian Restaurant,indonesian,False,204,4.0,$$,455 7th Ave,+17188324583,40.662645,-73.9847769,11215,455
571,Kiku Sushi,sushi,False,143,3.5,$$,453 7th Ave,+17183691155,40.66278,-73.98483,11215,453
572,Mike Daddy's Pizza,pizza,False,83,3.5,$,449 7th Ave,+17187689700,40.6629189,-73.9847414,11215,449
573,Gnarly Eats,burgers,False,258,4.5,$$,447 7th Ave,+17183601661,40.663201,-73.984806,11215,447
574,American Cheez,pizza,False,113,4.5,$,444 7th Ave,+13477254665,40.6631983,-73.9846852,11215,444
575,Stoop Juice,juicebars,False,49,4.0,$$,443 7th Ave,+17188536850,40.6630318893416,-73.984483880951,11215,443
576,Camperdown Elm,newamerican,False,112,4.5,$$$,441 7th Ave,+13472944786,40.66312,-73.98454,11215,441
577,Ten Japanese Cuisine,japanese,False,241,4.0,$$,440 7th Ave,+17187689888,40.6634864807129,-73.984748840332,11215,440
578,Couleur Café,french,False,200,4.0,$$,435 7th Ave,+17187886600,40.6633799,-73.98433,11215,435
579,Fonda Park Slope,mexican,False,796,4.0,$$,434 7th Ave,+17183693144,40.663631439209,-73.9846343994141,11215,434
580,Henry's,vietnamese,False,159,4.0,$,433 7th Ave,+17187888882,40.66343,-73.98428,11215,433
581,Baciccia Pizza e Cucina,italian,False,104,4.5,$$,426A 7th Ave,+17187881000,40.66377,-73.98437,11215,426
582,Food U Desire,sandwiches,False,13,3.5,$$,423 7th Ave,+17189651249,40.6636657714844,-73.9839019775391,11215,423
583,Cafe Steinhof,austrian,False,389,4.0,$$,422 7th Ave,+17183697776,40.66405,-73.98414,11215,422
584,Jai Dee Restaurant,thai,False,105,3.5,$$,420 7th Ave,+17188321611,40.6640542593014,-73.9840793609619,11215,420
585,Giovanni's Brooklyn Eats,italian,False,449,4.0,$$,1657 8th Ave,+17187888001,40.6601105,-73.9835205,11215,1657
586,OS Cafe,cafes,False,33,5.0,$,535 6th Ave,+13472134365,40.66476,-73.98648,11215,535
587,Athena Mediterranean Cuisine,mediterranean,False,334,4.0,$$,535 6th Ave,+17189654578,40.66476,-73.98648,11215,535
588,Brooklyn Bavarian Biergarten,beergardens,False,85,3.5,$$,265 Prospect Ave,+17187880400,40.6636265,-73.9896502,11215,265
589,Piccoli Trattoria,italian,False,471,4.5,$$,522 6th Ave,+17187880066,40.6650986895797,-73.9864727962952,11215,522
590,Nida's Royal Deli,delis,False,5,3.5,$$,1501 8th Ave,+17183690542,40.66201,-73.98215,11215,1501
